             82	 -0.350	 -0.050
             83	 -0.335	 -0.050
             84	 -0.350	 -0.050
             85	 -0.335	 -0.050
             86	 -0.350	 -0.050
             87	 -0.360	 -0.065
             88	 -0.350	 -0.050
             89	 -0.360	 -0.035
             90	 -0.360	 -0.035
             91	 -0.360	 -0.035
             92	 -0.360	 -0.050
             93	 -0.360	 -0.050
             94	 -0.360	 -0.050
             95	 -0.360	 -0.050
             96	 -0.390	 -0.020
             97	 -0.375	 -0.065
             98	 -0.375	 -0.035
             99	 -0.390	 -0.035
            100	 -0.450	 -0.035
            101	 -0.405	 -0.050
            102	 -0.405	 -0.095
            103	 -0.390	 -0.020
            104	 -0.405	 -0.020
            105	 -0.450	 -0.020
            106	 -0.405	 -0.020
            107	 -0.405	 -0.050
            108	 -0.405	 -0.035
            109	 -0.405	 -0.020
            110	 -0.420	 -0.020
            111	 -0.405	 -0.020
            112	 -0.420	 -0.050
            113	 -0.420	 -0.020
            114	 -0.405	 -0.020
            115	 -0.435	 -0.035
            116	 -0.405	 -0.050
            117	 -0.420	 -0.020
            118	 -0.420	 -0.020
            119	 -0.420	 -0.020
            120	 -0.435	 -0.020
            121	 -0.420	 -0.020
            122	 -0.420	 -0.035
            123	 -0.420	 -0.035
            124	 -0.420	 -0.050
            125	 -0.420	 -0.065
            126	 -0.420	 -0.035
            127	 -0.420	 -0.005
            128	 -0.420	 -0.020
            129	 -0.420	  0.060
            130	 -0.420	 -0.035
            131	 -0.420	 -0.020
            132	 -0.420	 -0.035
            133	 -0.405	 -0.035
            134	 -0.405	 -0.020
            135	 -0.390	 -0.020
            136	 -0.405	 -0.020
            137	 -0.420	 -0.035
            138	 -0.405	 -0.020
            139	 -0.420	 -0.050
            140	 -0.420	 -0.035
            141	 -0.420	 -0.020
            142	 -0.480	 -0.020
            143	 -0.420	 -0.020
            144	 -0.405	 -0.065
            145	 -0.375	 -0.020
            146	 -0.405	 -0.020
            147	 -0.480	 -0.005
            148	 -0.420	 -0.020
            149	 -0.405	 -0.020
            150	 -0.420	 -0.005
            151	 -0.420	 -0.005
            152	 -0.435	 -0.035
            153	 -0.420	 -0.005
            154	 -0.420	  0.010
            155	 -0.405	 -0.005
            156	 -0.375	 -0.020
            157	 -0.435	 -0.035
            158	 -0.405	 -0.020
            159	 -0.405	 -0.005
            160	 -0.405	 -0.005
            161	 -0.420	 -0.020
            162	 -0.405	 -0.020
            163	 -0.420	 -0.005
            164	 -0.420	 -0.020
            165	 -0.405	 -0.020
            166	 -0.405	  0.010
            167	 -0.405	 -0.020
            168	 -0.405	 -0.020
            169	 -0.405	 -0.020
            170	 -0.405	 -0.020
            171	 -0.420	 -0.005
            172	 -0.405	 -0.020
            173	 -0.405	 -0.005
            174	 -0.360	 -0.020
            175	 -0.390	 -0.005
            176	 -0.390	 -0.005
            177	 -0.375	 -0.020
            178	 -0.405	 -0.020
            179	 -0.390	 -0.035
            180	 -0.390	 -0.020
            181	 -0.375	 -0.020
            182	 -0.390	 -0.005
            183	 -0.390	  0.010
            184	 -0.420	 -0.020
            185	 -0.375	 -0.020
            186	 -0.360	  0.060
            187	 -0.350	 -0.020
            188	 -0.350	 -0.020
            189	 -0.375	 -0.035
            190	 -0.320	  0.010
            191	 -0.305	  0.075
            192	 -0.275	  0.010
            193	 -0.290	 -0.005
            194	 -0.290	 -0.005
            195	 -0.275	  0.045
            196	 -0.290	  0.060
            197	 -0.275	  0.010
            198	 -0.290	  0.010
            199	 -0.320	 -0.035
            200	 -0.320	 -0.020
            201	 -0.335	 -0.050
            202	 -0.350	 -0.050
            203	 -0.360	 -0.050
            204	 -0.360	 -0.050
            205	 -0.375	 -0.020
            206	 -0.390	 -0.005
            207	 -0.405	 -0.020
            208	 -0.405	 -0.035
            209	 -0.390	 -0.020
            210	 -0.405	 -0.020
            211	 -0.405	 -0.005
            212	 -0.405	 -0.020
            213	 -0.405	 -0.020
            214	 -0.375	 -0.020
            215	 -0.390	 -0.020
            216	 -0.390	 -0.035
            217	 -0.375	 -0.035
            218	 -0.375	 -0.020
            219	 -0.390	 -0.020
            220	 -0.390	 -0.020
            221	 -0.375	 -0.035
            222	 -0.350	 -0.020
            223	 -0.360	 -0.020
            224	 -0.335	 -0.050
            225	 -0.350	 -0.050
            226	 -0.275	 -0.065
            227	 -0.115	 -0.080
            228	  0.115	 -0.125
            229	  0.450	 -0.080
            230	  0.795	 -0.140
            231	  1.100	 -0.190
            232	  1.220	 -0.250
            233	  1.245	 -0.340
            234	  1.030	 -0.190
            235	  0.610	  0.010
            236	  0.075	  0.245
            237	 -0.450	  0.410
            238	 -0.740	  0.365
            239	 -0.755	  0.195
            240	 -0.680	  0.060
            241	 -0.580	 -0.065
            242	 -0.480	 -0.110
            243	 -0.435	 -0.110
            244	 -0.390	 -0.065
            245	 -0.350	 -0.065
            246	 -0.335	 -0.095
            247	 -0.305	 -0.080
            248	 -0.290	 -0.065
            249	 -0.305	 -0.065
            250	 -0.305	 -0.065
            251	 -0.290	 -0.050
            252	 -0.290	 -0.050
            253	 -0.275	 -0.065
            254	 -0.275	 -0.065
            255	 -0.275	 -0.065
            256	 -0.275	 -0.065
            257	 -0.260	 -0.065
            258	 -0.245	 -0.050
            259	 -0.260	 -0.050
            260	 -0.230	 -0.020
            261	 -0.275	 -0.065
            262	 -0.230	 -0.065
            263	 -0.230	 -0.065
            264	 -0.230	 -0.065
            265	 -0.230	 -0.065
            266	 -0.215	 -0.065
            267	 -0.205	 -0.065
            268	 -0.215	 -0.050
            269	 -0.215	 -0.050
            270	 -0.205	 -0.065
            271	 -0.190	 -0.065
            272	 -0.175	 -0.065
            273	 -0.100	 -0.065
            274	 -0.160	 -0.065
            275	 -0.145	 -0.140
            276	 -0.160	 -0.065
            277	 -0.130	 -0.065
            278	 -0.070	 -0.065
            279	 -0.100	 -0.095
            280	 -0.100	 -0.140
            281	 -0.085	 -0.110
            282	 -0.060	 -0.110
            283	 -0.030	 -0.080
            284	 -0.030	 -0.110
            285	  0.000	 -0.155
            286	  0.030	 -0.110
            287	  0.085	 -0.110
            288	  0.100	 -0.140
            289	  0.115	 -0.140
            290	  0.160	 -0.140
            291	  0.190	 -0.155
            292	  0.220	 -0.140
            293	  0.245	 -0.155
            294	  0.305	 -0.155
            295	  0.320	 -0.175
            296	  0.335	 -0.175
            297	  0.350	 -0.175
            298	  0.375	 -0.175
            299	  0.405	 -0.175
            300	  0.420	 -0.175
            301	  0.450	 -0.175
            302	  0.435	 -0.175
            303	  0.405	 -0.190
            304	  0.405	 -0.155
            305	  0.390	 -0.140
            306	  0.390	 -0.125
            307	  0.335	 -0.125
            308	  0.275	 -0.140
            309	  0.245	 -0.140
            310	  0.190	 -0.125
            311	  0.145	 -0.140
            312	  0.085	 -0.110
            313	  0.045	 -0.095
            314	  0.000	 -0.065
            315	  0.000	 -0.065
            316	 -0.100	 -0.065
            317	 -0.130	 -0.155
            318	 -0.175	 -0.065
            319	 -0.190	 -0.065
            320	 -0.175	 -0.050
            321	 -0.245	 -0.035
            322	 -0.230	 -0.065
            323	 -0.275	 -0.035
            324	 -0.290	 -0.050
            325	 -0.305	 -0.050
            326	 -0.275	 -0.050
            327	 -0.305	 -0.050
            328	 -0.290	 -0.020
            329	 -0.305	 -0.005
            330	 -0.320	 -0.035
            331	 -0.320	 -0.020
            332	 -0.320	 -0.005
            333	 -0.305	 -0.035
            334	 -0.320	 -0.035
            335	 -0.320	 -0.020
            336	 -0.335	  0.010
            337	 -0.320	 -0.020
            338	 -0.320	 -0.005
            339	 -0.335	 -0.020
            340	 -0.320	 -0.020
            341	 -0.350	 -0.035
            342	 -0.335	 -0.020
            343	 -0.320	 -0.005
            344	 -0.320	 -0.005
            345	 -0.335	 -0.035
            346	 -0.320	 -0.005
            347	 -0.320	 -0.005
            348	 -0.320	 -0.020
            349	 -0.335	 -0.020
            350	 -0.320	 -0.020
            351	 -0.335	 -0.020
            352	 -0.320	 -0.020
            353	 -0.335	 -0.005
            354	 -0.335	 -0.020
            355	 -0.305	 -0.020
            356	 -0.320	 -0.020
            357	 -0.335	 -0.020
            358	 -0.320	 -0.020
            359	 -0.320	  0.060
            360	 -0.335	 -0.020
            361	 -0.320	 -0.035
            362	 -0.390	 -0.020
            363	 -0.320	 -0.035
            364	 -0.335	 -0.080
            365	 -0.305	 -0.020
            366	 -0.320	 -0.020
            367	 -0.375	 -0.020
            368	 -0.335	 -0.020
            369	 -0.335	 -0.005
            370	 -0.320	 -0.020
            371	 -0.335	 -0.020
            372	 -0.350	 -0.020
            373	 -0.350	 -0.020
            374	 -0.350	 -0.005
            375	 -0.335	 -0.020
            376	 -0.335	 -0.020
            377	 -0.360	 -0.020
            378	 -0.350	 -0.020
            379	 -0.360	 -0.005
            380	 -0.350	 -0.020
            381	 -0.360	 -0.020
            382	 -0.360	 -0.020
            383	 -0.360	  0.010
            384	 -0.375	  0.010
            385	 -0.360	 -0.005
            386	 -0.360	 -0.020
            387	 -0.360	 -0.005
            388	 -0.375	 -0.020
            389	 -0.360	 -0.035
            390	 -0.360	 -0.005
            391	 -0.375	 -0.005
            392	 -0.350	  0.010
            393	 -0.375	 -0.005
            394	 -0.375	 -0.020
            395	 -0.390	 -0.020
            396	 -0.390	 -0.020
            397	 -0.360	 -0.005
            398	 -0.390	  0.010
            399	 -0.405	  0.010
            400	 -0.390	  0.010
            401	 -0.375	  0.010
            402	 -0.390	 -0.005
            403	 -0.390	  0.010
            404	 -0.435	 -0.005
            405	 -0.375	  0.045
            406	 -0.390	  0.075
            407	 -0.390	  0.010
            408	 -0.390	  0.010
            409	 -0.435	 -0.020
            410	 -0.375	  0.010
            411	 -0.390	  0.060
            412	 -0.375	  0.010
            413	 -0.375	  0.010
            414	 -0.375	 -0.005
            415	 -0.390	  0.010
            416	 -0.390	  0.045
            417	 -0.375	 -0.005
            418	 -0.390	 -0.005
            419	 -0.390	 -0.005
            420	 -0.375	  0.060
            421	 -0.375	  0.045
            422	 -0.390	  0.045
            423	 -0.390	  0.010
            424	 -0.390	  0.010
            425	 -0.375	  0.010
            426	 -0.375	  0.010
            427	 -0.390	  0.045
            428	 -0.390	  0.060
            429	 -0.375	  0.045
            430	 -0.375	  0.025
            431	 -0.390	  0.010
            432	 -0.390	  0.010
            433	 -0.375	  0.010
            434	 -0.375	  0.010
            435	 -0.390	  0.010
            436	 -0.335	  0.010
            437	 -0.360	  0.060
            438	 -0.390	  0.010
            439	 -0.360	  0.025
            440	 -0.375	  0.045
            441	 -0.375	  0.010
            442	 -0.390	  0.060
            443	 -0.375	  0.045
            444	 -0.350	  0.045
            445	 -0.375	  0.025
            446	 -0.375	  0.010
            447	 -0.360	  0.010
            448	 -0.360	  0.075
            449	 -0.360	  0.010
            450	 -0.360	  0.010
            451	 -0.420	  0.025
            452	 -0.350	  0.060
            453	 -0.360	  0.075
            454	 -0.360	  0.025
            455	 -0.360	  0.010
            456	 -0.390	  0.010
            457	 -0.360	  0.010
            458	 -0.350	  0.060
            459	 -0.335	  0.045
            460	 -0.350	  0.010
            461	 -0.360	  0.010
            462	 -0.360	 -0.005
            463	 -0.360	  0.010
            464	 -0.350	  0.010
            465	 -0.360	  0.010
            466	 -0.350	  0.060
            467	 -0.350	  0.060
            468	 -0.350	  0.045
            469	 -0.350	  0.010
            470	 -0.350	  0.010
            471	 -0.335	  0.010
            472	 -0.350	  0.060
            473	 -0.350	  0.060
            474	 -0.335	  0.060
            475	 -0.335	  0.060
            476	 -0.305	  0.060
            477	 -0.305	  0.025
            478	 -0.290	  0.010
            479	 -0.275	  0.060
            480	 -0.275	  0.060
            481	 -0.230	  0.075
            482	 -0.230	  0.075
            483	 -0.245	  0.045
            484	 -0.275	  0.060
            485	 -0.275	  0.060
            486	 -0.290	  0.010
            487	 -0.290	 -0.005
            488	 -0.290	 -0.020
            489	 -0.290	 -0.005
            490	 -0.320	  0.060
            491	 -0.335	 -0.005
            492	 -0.350	 -0.020
            493	 -0.420	 -0.020
            494	 -0.360	  0.010
            495	 -0.390	  0.075
            496	 -0.375	  0.060
            497	 -0.375	  0.060
            498	 -0.435	  0.010
            499	 -0.390	  0.010
            500	 -0.390	  0.060
            501	 -0.375	  0.010
            502	 -0.375	  0.010
            503	 -0.375	  0.010
            504	 -0.350	  0.060
            505	 -0.360	  0.060
            506	 -0.350	  0.060
            507	 -0.360	  0.060
            508	 -0.350	  0.010
            509	 -0.335	  0.010
            510	 -0.320	  0.010
            511	 -0.320	  0.010
            512	 -0.335	  0.010
            513	 -0.290	 -0.005
            514	 -0.215	 -0.020
            515	 -0.085	 -0.020
            516	  0.145	 -0.050
            517	  0.480	 -0.065
            518	  0.795	 -0.110
            519	  1.060	 -0.175
            520	  1.205	 -0.250
            521	  1.205	 -0.250
            522	  0.955	 -0.140
            523	  0.495	  0.105
            524	 -0.060	  0.320
            525	 -0.520	  0.425
            526	 -0.710	  0.410
            527	 -0.695	  0.225
            528	 -0.580	  0.075
            529	 -0.480	 -0.035
            530	 -0.420	 -0.050
            531	 -0.390	 -0.050
            532	 -0.350	 -0.080
            533	 -0.320	 -0.065
            534	 -0.305	 -0.035
            535	 -0.335	 -0.005
            536	 -0.290	 -0.005
            537	 -0.275	 -0.065
            538	 -0.260	 -0.020
            539	 -0.260	 -0.020
            540	 -0.335	 -0.020
            541	 -0.260	 -0.035
            542	 -0.245	 -0.065
            543	 -0.245	 -0.005
            544	 -0.230	 -0.020
            545	 -0.275	 -0.035
            546	 -0.230	 -0.020
            547	 -0.230	 -0.035
            548	 -0.230	 -0.020
            549	 -0.230	 -0.035
            550	 -0.205	 -0.020
            551	 -0.215	 -0.020
            552	 -0.205	 -0.035
            553	 -0.190	 -0.035
            554	 -0.205	 -0.035
            555	 -0.205	 -0.035
            556	 -0.175	 -0.035
            557	 -0.175	 -0.035
            558	 -0.160	 -0.020
            559	 -0.145	 -0.020
            560	 -0.160	 -0.035
            561	 -0.145	 -0.050
            562	 -0.130	 -0.050
            563	 -0.130	 -0.050
            564	 -0.115	 -0.050
            565	 -0.115	 -0.050
            566	 -0.085	 -0.050
            567	 -0.070	 -0.035
            568	 -0.070	 -0.050
            569	 -0.045	 -0.050
            570	 -0.045	 -0.065
            571	 -0.015	 -0.065
            572	  0.015	 -0.050
            573	  0.045	 -0.080
            574	  0.085	 -0.065
            575	  0.085	 -0.080
            576	  0.100	 -0.110
            577	  0.160	 -0.110
            578	  0.175	 -0.110
            579	  0.230	 -0.175
            580	  0.230	 -0.110
            581	  0.275	 -0.110
            582	  0.360	 -0.125
            583	  0.335	 -0.155
            584	  0.375	 -0.190
            585	  0.390	 -0.140
            586	  0.420	 -0.140
            587	  0.450	 -0.125
            588	  0.405	 -0.110
            589	  0.405	 -0.140
            590	  0.390	 -0.140
            591	  0.390	 -0.140
            592	  0.375	 -0.125
            593	  0.335	 -0.110
            594	  0.305	 -0.110
            595	  0.275	 -0.065
            596	  0.220	 -0.080
            597	  0.160	 -0.065
            598	  0.100	 -0.065
            599	  0.060	 -0.065
            600	 -0.015	 -0.080
            601	 -0.045	 -0.065
            602	 -0.085	 -0.050
            603	 -0.130	 -0.050
            604	 -0.145	 -0.035
            605	 -0.175	 -0.065
            606	 -0.190	 -0.050
            607	 -0.215	 -0.050
            608	 -0.230	 -0.020
            609	 -0.245	 -0.035
            610	 -0.290	 -0.005
            611	 -0.290	  0.060
            612	 -0.290	 -0.020
            613	 -0.290	 -0.020
            614	 -0.320	 -0.020
            615	 -0.305	  0.010
            616	 -0.305	 -0.005
            617	 -0.305	 -0.005
            618	 -0.320	  0.010
            619	 -0.320	 -0.005
            620	 -0.320	 -0.005
            621	 -0.320	  0.060
            622	 -0.305	  0.010
            623	 -0.320	  0.010
            624	 -0.375	 -0.020
            625	 -0.320	  0.045
            626	 -0.320	  0.075
            627	 -0.320	  0.010
            628	 -0.320	  0.010
            629	 -0.375	 -0.005
            630	 -0.320	  0.010
            631	 -0.320	  0.060
            632	 -0.290	  0.010
            633	 -0.320	  0.045
            634	 -0.320	  0.010
            635	 -0.305	  0.010
            636	 -0.320	  0.010
            637	 -0.305	 -0.005
            638	 -0.320	  0.010
            639	 -0.335	  0.010
            640	 -0.290	  0.010
            641	 -0.320	  0.045
            642	 -0.320	  0.025
            643	 -0.335	  0.010
            644	 -0.290	 -0.020
            645	 -0.320	 -0.020
            646	 -0.305	 -0.020
            647	 -0.305	 -0.005
            648	 -0.290	  0.010
            649	 -0.305	 -0.005
            650	 -0.320	 -0.005
            651	 -0.335	 -0.005
            652	 -0.320	 -0.020
            653	 -0.320	 -0.005
            654	 -0.320	  0.010
            655	 -0.320	  0.010
            656	 -0.260	 -0.020
            657	 -0.335	 -0.005
            658	 -0.335	 -0.005
            659	 -0.320	 -0.005
            660	 -0.320	 -0.020
            661	 -0.360	 -0.020
            662	 -0.350	 -0.005
            663	 -0.350	 -0.005
            664	 -0.335	 -0.005
            665	 -0.350	 -0.005
            666	 -0.375	 -0.020
            667	 -0.350	 -0.005
            668	 -0.375	  0.060
            669	 -0.350	 -0.020
            670	 -0.360	 -0.020
            671	 -0.420	 -0.005
            672	 -0.375	 -0.005
            673	 -0.375	  0.060
            674	 -0.360	 -0.020
            675	 -0.390	 -0.020
            676	 -0.405	 -0.035
            677	 -0.375	 -0.020
            678	 -0.375	  0.010
            679	 -0.390	 -0.005
            680	 -0.390	  0.010
            681	 -0.375	 -0.020
            682	 -0.375	 -0.020
            683	 -0.390	 -0.020
            684	 -0.390	 -0.020
            685	 -0.390	 -0.005
            686	 -0.375	 -0.020
            687	 -0.405	  0.010
            688	 -0.405	 -0.020
            689	 -0.405	 -0.035
            690	 -0.405	 -0.020
            691	 -0.405	 -0.020
            692	 -0.405	 -0.020
            693	 -0.405	 -0.020
            694	 -0.405	  0.010
            695	 -0.390	 -0.005
            696	 -0.390	 -0.020
            697	 -0.375	 -0.035
            698	 -0.390	 -0.020
            699	 -0.390	 -0.005
            700	 -0.405	 -0.020
            701	 -0.375	 -0.005
            702	 -0.405	  0.010
            703	 -0.405	 -0.020
            704	 -0.405	  0.010
            705	 -0.420	 -0.020
            706	 -0.375	 -0.035
            707	 -0.420	 -0.005
            708	 -0.420	 -0.020
            709	 -0.405	  0.010
            710	 -0.405	  0.075
            711	 -0.405	  0.010
            712	 -0.420	  0.010
            713	 -0.465	 -0.035
            714	 -0.420	 -0.020
            715	 -0.420	  0.060
            716	 -0.390	  0.010
            717	 -0.405	  0.010
            718	 -0.465	 -0.020
            719	 -0.420	  0.010
            720	 -0.420	  0.010
            721	 -0.405	 -0.005
            722	 -0.405	  0.010
            723	 -0.405	  0.010
            724	 -0.390	  0.010
            725	 -0.375	  0.010
            726	 -0.375	  0.010
            727	 -0.405	 -0.020
            728	 -0.405	 -0.020
            729	 -0.375	 -0.020
            730	 -0.405	 -0.035
            731	 -0.390	  0.010
            732	 -0.405	  0.010
            733	 -0.375	  0.010
            734	 -0.405	  0.010
            735	 -0.420	 -0.005
            736	 -0.405	 -0.005
            737	 -0.405	 -0.005
            738	 -0.405	  0.010
            739	 -0.405	  0.010
            740	 -0.420	 -0.005
            741	 -0.405	 -0.005
            742	 -0.405	  0.010
            743	 -0.390	 -0.020
            744	 -0.405	  0.010
            745	 -0.405	 -0.020
            746	 -0.405	  0.010
            747	 -0.405	  0.010
            748	 -0.405	 -0.020
            749	 -0.420	 -0.020
            750	 -0.420	 -0.020
            751	 -0.420	 -0.035
            752	 -0.420	  0.010
            753	 -0.405	 -0.005
            754	 -0.405	  0.010
            755	 -0.465	 -0.005
            756	 -0.405	  0.010
            757	 -0.375	  0.045
            758	 -0.390	 -0.005
            759	 -0.390	 -0.005
            760	 -0.435	 -0.020
            761	 -0.360	  0.010
            762	 -0.350	  0.075
            763	 -0.320	  0.010
            764	 -0.335	  0.010
            765	 -0.320	 -0.005
            766	 -0.275	  0.010
            767	 -0.275	  0.025
            768	 -0.290	  0.025
            769	 -0.290	  0.060
            770	 -0.305	  0.010
            771	 -0.305	  0.010
            772	 -0.320	 -0.020
            773	 -0.320	 -0.020
            774	 -0.320	 -0.050
            775	 -0.350	 -0.050
            776	 -0.360	 -0.050
            777	 -0.375	 -0.050
            778	 -0.375	 -0.035
            779	 -0.375	 -0.035
            780	 -0.390	 -0.020
            781	 -0.405	 -0.035
            782	 -0.405	 -0.035
            783	 -0.420	 -0.020
            784	 -0.420	  0.010
            785	 -0.375	 -0.020
            786	 -0.405	 -0.020
            787	 -0.350	 -0.020
            788	 -0.390	 -0.020
            789	 -0.375	 -0.020
            790	 -0.375	 -0.020
            791	 -0.390	 -0.020
            792	 -0.390	 -0.020
            793	 -0.375	 -0.020
            794	 -0.390	 -0.020
            795	 -0.350	 -0.020
            796	 -0.350	 -0.050
            797	 -0.350	 -0.065
            798	 -0.290	 -0.065
            799	 -0.145	 -0.125
            800	  0.045	 -0.080
            801	  0.360	 -0.065
            802	  0.725	 -0.140
            803	  0.985	 -0.235
            804	  1.190	 -0.375
            805	  1.230	 -0.310
            806	  1.100	 -0.265
            807	  0.795	 -0.050
            808	  0.190	  0.180
            809	 -0.335	  0.380
            810	 -0.680	  0.395
            811	 -0.770	  0.245
            812	 -0.710	  0.060
            813	 -0.580	 -0.050
            814	 -0.495	 -0.095
            815	 -0.435	 -0.065
            816	 -0.405	 -0.065
            817	 -0.360	 -0.065
            818	 -0.320	 -0.080
            819	 -0.305	 -0.080
            820	 -0.290	 -0.065
            821	 -0.305	 -0.050
            822	 -0.290	 -0.050
            823	 -0.290	 -0.050
            824	 -0.275	 -0.065
            825	 -0.290	 -0.065
            826	 -0.290	 -0.065
            827	 -0.260	 -0.050
            828	 -0.260	 -0.065
            829	 -0.245	 -0.050
            830	 -0.260	 -0.050
            831	 -0.230	  0.010
            832	 -0.275	 -0.065
            833	 -0.245	 -0.065
            834	 -0.245	 -0.065
            835	 -0.245	 -0.065
            836	 -0.205	 -0.065
            837	 -0.230	 -0.065
            838	 -0.205	 -0.050
            839	 -0.205	 -0.065
            840	 -0.205	 -0.065
            841	 -0.205	 -0.125
            842	 -0.205	 -0.065
            843	 -0.190	 -0.065
            844	 -0.115	 -0.050
            845	 -0.145	 -0.050
            846	 -0.145	 -0.140
            847	 -0.160	 -0.065
            848	 -0.145	 -0.065
            849	 -0.085	 -0.065
            850	 -0.115	 -0.065
            851	 -0.085	 -0.095
            852	 -0.085	 -0.065
            853	 -0.060	 -0.065
            854	 -0.030	 -0.095
            855	 -0.030	 -0.110
            856	 -0.015	 -0.125
            857	  0.000	 -0.125
            858	  0.045	 -0.110
            859	  0.085	 -0.110
            860	  0.100	 -0.125
            861	  0.130	 -0.125
            862	  0.160	 -0.140
            863	  0.190	 -0.140
            864	  0.220	 -0.140
            865	  0.275	 -0.155
            866	  0.290	 -0.155
            867	  0.320	 -0.140
            868	  0.350	 -0.140
            869	  0.390	 -0.155
            870	  0.420	 -0.175
            871	  0.405	 -0.175
            872	  0.420	 -0.175
            873	  0.420	 -0.155
            874	  0.405	 -0.125
            875	  0.390	 -0.140
            876	  0.375	 -0.125
            877	  0.350	 -0.140
            878	  0.320	 -0.140
            879	  0.275	 -0.140
            880	  0.220	 -0.140
            881	  0.190	 -0.125
            882	  0.115	 -0.110
            883	  0.085	 -0.110
            884	  0.000	 -0.095
            885	 -0.015	 -0.080
            886	 -0.030	 -0.065
            887	 -0.115	 -0.065
            888	 -0.160	 -0.140
            889	 -0.205	 -0.065
            890	 -0.205	 -0.050
            891	 -0.305	 -0.050
            892	 -0.260	 -0.050
            893	 -0.290	 -0.125
            894	 -0.275	 -0.050
            895	 -0.305	 -0.050
            896	 -0.335	 -0.050
            897	 -0.320	 -0.035
            898	 -0.320	 -0.035
            899	 -0.305	 -0.020
            900	 -0.320	 -0.020
            901	 -0.335	 -0.035
            902	 -0.320	 -0.035
            903	 -0.350	 -0.035
            904	 -0.320	 -0.035
            905	 -0.350	 -0.020
            906	 -0.350	 -0.020
            907	 -0.335	 -0.020
            908	 -0.320	 -0.020
            909	 -0.320	 -0.035
            910	 -0.350	 -0.020
            911	 -0.335	 -0.020
            912	 -0.335	 -0.020
            913	 -0.350	 -0.020
            914	 -0.360	 -0.035
            915	 -0.350	 -0.020
            916	 -0.320	 -0.050
            917	 -0.350	 -0.035
            918	 -0.350	 -0.005
            919	 -0.350	 -0.020
            920	 -0.335	 -0.020
            921	 -0.350	 -0.020
            922	 -0.350	 -0.020
            923	 -0.350	 -0.035
            924	 -0.320	 -0.050
            925	 -0.350	 -0.020
            926	 -0.320	 -0.020
            927	 -0.350	 -0.020
            928	 -0.320	 -0.035
            929	 -0.320	 -0.035
            930	 -0.320	 -0.110
            931	 -0.320	 -0.050
            932	 -0.335	 -0.050
            933	 -0.375	 -0.035
            934	 -0.335	 -0.020
            935	 -0.335	 -0.065
            936	 -0.320	 -0.020
            937	 -0.350	 -0.035
            938	 -0.375	 -0.050
            939	 -0.360	 -0.050
            940	 -0.375	 -0.065
            941	 -0.360	 -0.035
            942	 -0.375	 -0.020
            943	 -0.390	 -0.020
            944	 -0.360	 -0.020
            945	 -0.360	 -0.035
            946	 -0.360	 -0.035
            947	 -0.390	 -0.020
            948	 -0.390	 -0.050
            949	 -0.375	 -0.020
            950	 -0.390	 -0.020
            951	 -0.405	 -0.020
            952	 -0.390	 -0.020
            953	 -0.375	 -0.020
            954	 -0.375	 -0.050
            955	 -0.390	 -0.020
